date,year,month,day,day_of_week,week_of_year,meal_type,menu_item,menu_popularity,weather,temperature_c,is_exam_period,is_festival,is_weekend,is_start_semester,is_end_semester,is_monsoon,total_capacity,students_attended,attendance_rate,food_prepared_kg,food_consumed_kg,food_wasted_kg,waste_percentage,cost_per_kg_rs,total_cost_rs,waste_cost_rs,staff_count,serving_duration_mins,student_satisfaction
2024-05-09,2024,5,9,Thursday,19,Lunch,Biryani,4.8,Sunny,29.5,False,False,False,False,False,False,800,639,79.25,246.01,205.45,40.57,16.49,144.62,35578.05,5866.91,10,89,4.46
2024-05-09,2024,5,9,Thursday,19,Dinner,Rice-Curd-Pickle,3.2,Sunny,29.5,False,False,False,False,False,False,800,442,52.17,170.17,145.67,24.5,14.4,100.65,17128.06,2466.24,12,59,3.39
2024-05-10,2024,5,10,Friday,19,Breakfast,Paratha-Curry,3.7,Sunny,23.0,False,False,False,False,False,False,800,394,47.32,151.69,119.33,32.36,21.33,132.34,20074.87,4282.91,12,68,3.83
2024-05-10,2024,5,10,Friday,19,Lunch,Chole-Bhature,4.5,Sunny,23.0,False,False,False,False,False,False,800,501,66.3,192.89,158.68,34.21,17.73,112.96,21787.9,3863.92,12,87,4.57
2024-05-10,2024,5,10,Friday,19,Dinner,Noodles,4.2,Sunny,23.0,False,False,False,False,False,False,800,464,55.58,178.64,150.41,28.23,15.8,127.62,22798.74,3602.49,12,50,4.23
2024-05-11,2024,5,11,Saturday,19,Breakfast,Bread-Omelette,3.9,Sunny,25.7,False,False,True,False,False,False,800,284,41.58,109.34,88.09,21.25,19.44,144.21,15767.61,3064.96,8,48,4.15
2024-05-11,2024,5,11,Saturday,19,Lunch,Fried Rice,4.2,Sunny,25.7,False,False,True,False,False,False,800,370,53.3,142.45,121.77,20.68,14.52,94.15,13411.81,1947.29,12,54,4.06
2024-05-11,2024,5,11,Saturday,19,Dinner,Roti-Paneer,4.0,Sunny,25.7,False,False,True,False,False,False,800,364,45.38,140.14,119.18,20.96,14.96,110.93,15545.57,2325.5,9,90,4.11
2024-05-12,2024,5,12,Sunday,19,Breakfast,Puri-Bhaji,4.3,Sunny,28.8,False,False,True,False,False,False,800,300,40.6,115.5,94.61,20.89,18.09,136.61,15778.28,2853.9,11,53,4.29
2024-05-12,2024,5,12,Sunday,19,Lunch,Rice-Chicken,4.7,Sunny,28.8,False,False,True,False,False,False,800,442,52.7,170.17,138.56,31.61,18.57,84.04,14301.35,2656.41,11,88,4.7
2024-05-12,2024,5,12,Sunday,19,Dinner,Khichdi,3.0,Sunny,28.8,False,False,True,False,False,False,800,234,33.75,90.09,75.54,14.55,16.15,107.72,9704.17,1567.42,8,58,3.41
2024-05-13,2024,5,13,Monday,20,Breakfast,Idli-Sambar,3.9,Sunny,27.8,False,False,False,False,False,False,800,409,56.7,157.46,126.61,30.86,19.6,84.46,13300.0,2606.16,8,49,4.22
2024-05-13,2024,5,13,Monday,20,Lunch,Rice-Dal-Sabzi,3.4,Sunny,27.8,False,False,False,False,False,False,800,472,62.47,181.72,148.22,33.5,18.44,100.1,18189.51,3353.37,9,53,3.77
2024-05-13,2024,5,13,Monday,20,Dinner,Roti-Dal,3.3,Sunny,27.8,False,False,False,False,False,False,800,433,54.0,166.7,143.64,23.06,13.83,125.21,20873.41,2887.49,11,68,3.81
2024-05-14,2024,5,14,Tuesday,20,Breakfast,Poha,3.7,Sunny,25.4,False,False,False,False,False,False,800,440,56.78,169.4,144.29,25.11,14.82,143.47,24304.45,3602.32,11,50,3.95
2024-05-14,2024,5,14,Tuesday,20,Lunch,Roti-Paneer,4.0,Sunny,25.4,False,False,False,False,False,False,800,629,72.93,242.16,201.7,40.47,16.71,117.75,28515.18,4765.16,10,52,3.93
2024-05-14,2024,5,14,Tuesday,20,Dinner,Rice-Rajma,3.8,Sunny,25.4,False,False,False,False,False,False,800,473,62.01,182.1,149.61,32.49,17.84,117.02,21309.74,3802.32,9,45,4.05
2024-05-15,2024,5,15,Wednesday,20,Breakfast,Upma,3.5,Rainy,30.5,False,False,False,False,False,False,800,425,58.52,163.62,133.32,30.3,18.52,130.34,21326.32,3949.24,11,79,3.67
2024-05-15,2024,5,15,Wednesday,20,Lunch,Rice-Sambar,3.6,Rainy,30.5,False,False,False,False,False,False,800,603,72.48,232.16,184.24,47.92,20.64,112.24,26057.95,5378.21,9,62,3.65
2024-05-15,2024,5,15,Wednesday,20,Dinner,Paratha-Paneer,4.1,Rainy,30.5,False,False,False,False,False,False,800,625,70.22,240.63,205.08,35.54,14.77,133.58,32143.72,4747.9,8,87,4.11
2024-05-16,2024,5,16,Thursday,20,Breakfast,Dosa,4.6,Cloudy,20.6,True,False,False,False,True,False,800,361,48.34,138.99,118.56,20.42,14.69,81.1,11271.02,1656.06,9,49,4.32
2024-05-16,2024,5,16,Thursday,20,Lunch,Biryani,4.8,Cloudy,20.6,True,False,False,False,True,False,800,507,60.63,195.19,151.43,43.77,22.42,121.84,23783.52,5332.75,8,60,4.74
2024-05-16,2024,5,16,Thursday,20,Dinner,Rice-Curd-Pickle,3.2,Cloudy,20.6,True,False,False,False,True,False,800,313,39.91,120.51,97.52,22.98,19.07,96.4,11617.13,2215.42,9,48,3.35
2024-05-17,2024,5,17,Friday,20,Breakfast,Paratha-Curry,3.7,Rainy,29.1,True,False,False,False,True,False,800,302,39.82,116.27,92.32,23.95,20.6,144.15,16760.06,3452.33,12,65,3.9
2024-05-17,2024,5,17,Friday,20,Lunch,Chole-Bhature,4.5,Rainy,29.1,True,False,False,False,True,False,800,449,55.79,172.86,145.72,27.15,15.7,137.29,23732.08,3726.93,9,64,4.59
2024-05-17,2024,5,17,Friday,20,Dinner,Noodles,4.2,Rainy,29.1,True,False,False,False,True,False,800,369,46.77,142.07,122.51,19.56,13.77,116.49,16548.81,2278.18,11,64,4.11
2024-05-18,2024,5,18,Saturday,20,Breakfast,Bread-Omelette,3.9,Sunny,31.5,True,False,True,False,True,False,800,259,31.81,99.72,82.42,17.3,17.35,131.46,13109.02,2274.22,9,85,4.09
2024-05-18,2024,5,18,Saturday,20,Lunch,Fried Rice,4.2,Sunny,31.5,True,False,True,False,True,False,800,334,40.77,128.59,105.86,22.73,17.67,83.28,10709.22,1892.76,10,86,4.29
2024-05-18,2024,5,18,Saturday,20,Dinner,Roti-Paneer,4.0,Sunny,31.5,True,False,True,False,True,False,800,267,34.71,102.8,86.78,16.02,15.58,102.31,10517.1,1638.94,11,71,3.92
2024-05-19,2024,5,19,Sunday,20,Breakfast,Puri-Bhaji,4.3,Sunny,26.5,True,False,True,False,True,False,800,239,31.06,92.02,77.41,14.6,15.87,113.15,10411.16,1652.14,9,64,4.45
2024-05-19,2024,5,19,Sunday,20,Lunch,Rice-Chicken,4.7,Sunny,26.5,True,False,True,False,True,False,800,332,40.32,127.82,100.45,27.37,21.41,112.41,14368.47,3077.01,8,80,4.53
2024-05-19,2024,5,19,Sunday,20,Dinner,Khichdi,3.0,Sunny,26.5,True,False,True,False,True,False,800,199,25.82,76.61,62.1,14.51,18.94,117.1,8971.57,1699.29,11,60,3.26
2024-05-20,2024,5,20,Monday,21,Breakfast,Idli-Sambar,3.9,Sunny,28.9,True,False,False,False,True,False,800,404,43.38,155.54,121.31,34.23,22.01,111.49,17340.39,3816.35,10,50,4.02
2024-05-20,2024,5,20,Monday,21,Lunch,Rice-Dal-Sabzi,3.4,Sunny,28.9,True,False,False,False,True,False,800,408,47.79,157.08,133.22,23.86,15.19,83.61,13133.08,1994.55,11,88,3.7
2024-05-20,2024,5,20,Monday,21,Dinner,Roti-Dal,3.3,Sunny,28.9,True,False,False,False,True,False,800,321,41.31,123.59,95.94,27.64,22.37,85.09,10516.45,2352.29,12,87,3.61
2024-05-21,2024,5,21,Tuesday,21,Breakfast,Poha,3.7,Sunny,31.6,True,False,False,False,True,False,800,335,43.44,128.97,109.86,19.12,14.82,103.31,13324.09,1975.02,8,58,4.06
2024-05-21,2024,5,21,Tuesday,21,Lunch,Roti-Paneer,4.0,Sunny,31.6,True,False,False,False,True,False,800,373,55.79,143.6,123.53,20.08,13.98,88.21,12667.7,1771.09,11,60,4.16
2024-05-21,2024,5,21,Tuesday,21,Dinner,Rice-Rajma,3.8,Sunny,31.6,True,False,False,False,True,False,800,348,47.44,133.98,112.1,21.88,16.33,107.76,14438.25,2357.68,9,80,3.85
2024-05-22,2024,5,22,Wednesday,21,Breakfast,Upma,3.5,Sunny,22.4,True,False,False,False,True,False,800,315,40.7,121.28,98.85,22.42,18.49,125.41,15209.16,2811.97,10,61,3.66
2024-05-22,2024,5,22,Wednesday,21,Lunch,Rice-Sambar,3.6,Sunny,22.4,True,False,False,False,True,False,800,403,50.41,155.16,132.34,22.81,14.7,112.62,17473.6,2568.92,11,65,3.98
2024-05-22,2024,5,22,Wednesday,21,Dinner,Paratha-Paneer,4.1,Sunny,22.4,True,False,False,False,True,False,800,442,48.84,170.17,137.23,32.94,19.36,108.98,18544.29,3589.66,12,59,4.25
2024-05-23,2024,5,23,Thursday,21,Breakfast,Dosa,4.6,Sunny,29.0,True,False,False,False,True,False,800,379,48.34,145.92,120.09,25.82,17.7,120.88,17638.53,3121.52,11,63,4.34
2024-05-23,2024,5,23,Thursday,21,Lunch,Biryani,4.8,Sunny,29.0,True,False,False,False,True,False,800,517,60.63,199.05,159.78,39.27,19.73,106.59,21215.96,4185.59,9,76,4.66
2024-05-23,2024,5,23,Thursday,21,Dinner,Rice-Curd-Pickle,3.2,Sunny,29.0,True,False,False,False,True,False,800,262,39.91,100.87,86.6,14.27,14.15,103.63,10453.11,1479.15,11,86,3.62
2024-05-24,2024,5,24,Friday,21,Breakfast,Paratha-Curry,3.7,Sunny,28.7,True,False,False,False,True,False,800,306,36.2,117.81,98.88,18.93,16.07,104.65,12329.09,1980.76,9,79,3.86
2024-05-24,2024,5,24,Friday,21,Lunch,Chole-Bhature,4.5,Sunny,28.7,True,False,False,False,True,False,800,357,50.72,137.44,117.66,19.78,14.39,117.95,16211.58,2333.14,8,78,4.22
2024-05-24,2024,5,24,Friday,21,Dinner,Noodles,4.2,Sunny,28.7,True,False,False,False,True,False,800,371,42.51,142.84,121.37,21.47,15.03,146.16,20877.22,3137.85,8,45,4.18
2024-05-25,2024,5,25,Saturday,21,Breakfast,Bread-Omelette,3.9,Cloudy,29.0,True,False,True,False,True,False,800,245,31.81,94.33,74.87,19.45,20.62,129.5,12215.26,2519.19,8,58,4.01
2024-05-25,2024,5,25,Saturday,21,Lunch,Fried Rice,4.2,Cloudy,29.0,True,False,True,False,True,False,800,342,40.77,131.67,106.21,25.46,19.33,123.25,16228.13,3137.63,12,75,4.29
2024-05-25,2024,5,25,Saturday,21,Dinner,Roti-Paneer,4.0,Cloudy,29.0,True,False,True,False,True,False,800,327,34.71,125.89,97.46,28.43,22.58,117.25,14761.8,3333.84,11,45,3.86
2024-05-26,2024,5,26,Sunday,21,Breakfast,Puri-Bhaji,4.3,Cloudy,28.5,True,False,True,False,True,False,800,252,31.06,97.02,79.7,17.32,17.86,100.07,9708.62,1733.66,12,89,4.36
2024-05-26,2024,5,26,Sunday,21,Lunch,Rice-Chicken,4.7,Cloudy,28.5,True,False,True,False,True,False,800,310,40.32,119.35,100.97,18.38,15.4,143.68,17148.7,2640.64,8,51,4.58
2024-05-26,2024,5,26,Sunday,21,Dinner,Khichdi,3.0,Cloudy,28.5,True,False,True,False,True,False,800,191,25.82,73.53,58.43,15.1,20.54,123.38,9073.09,1863.31,10,67,3.27
2024-05-27,2024,5,27,Monday,22,Breakfast,Idli-Sambar,3.9,Sunny,30.5,True,False,False,False,True,False,800,323,43.38,124.36,100.31,24.05,19.34,108.42,13482.81,2607.02,12,60,4.23
2024-05-27,2024,5,27,Monday,22,Lunch,Rice-Dal-Sabzi,3.4,Sunny,30.5,True,False,False,False,True,False,800,384,47.79,147.84,117.28,30.56,20.67,127.88,18906.21,3908.67,8,86,3.88
2024-05-27,2024,5,27,Monday,22,Dinner,Roti-Dal,3.3,Sunny,30.5,True,False,False,False,True,False,800,317,41.31,122.05,101.52,20.53,16.82,82.22,10034.29,1687.68,11,69,3.53
2024-05-28,2024,5,28,Tuesday,22,Breakfast,Poha,3.7,Sunny,29.4,True,False,False,False,True,False,800,356,43.44,137.06,113.84,23.22,16.94,129.2,17708.04,2999.5,8,76,4.02
2024-05-28,2024,5,28,Tuesday,22,Lunch,Roti-Paneer,4.0,Sunny,29.4,True,False,False,False,True,False,800,483,55.79,185.95,154.59,31.36,16.86,103.19,19188.5,3236.04,8,78,4.26
2024-05-28,2024,5,28,Tuesday,22,Dinner,Rice-Rajma,3.8,Sunny,29.4,True,False,False,False,True,False,800,363,47.44,139.75,110.91,28.84,20.64,143.09,19997.42,4127.16,12,75,3.83
2024-05-29,2024,5,29,Wednesday,22,Breakfast,Upma,3.5,Rainy,27.2,True,False,False,False,True,False,800,329,44.77,126.67,105.76,20.91,16.51,99.63,12619.14,2082.81,12,81,3.8
2024-05-29,2024,5,29,Wednesday,22,Lunch,Rice-Sambar,3.6,Rainy,27.2,True,False,False,False,True,False,800,427,55.45,164.4,129.71,34.68,21.1,139.53,22938.02,4839.18,8,58,3.83
2024-05-29,2024,5,29,Wednesday,22,Dinner,Paratha-Paneer,4.1,Rainy,27.2,True,False,False,False,True,False,800,441,53.72,169.78,142.81,26.98,15.89,129.89,22053.34,3503.97,11,49,4.05
2024-05-30,2024,5,30,Thursday,22,Breakfast,Dosa,4.6,Sunny,30.3,True,False,False,False,True,False,800,357,48.34,137.44,113.29,24.16,17.58,139.46,19168.21,3368.91,12,66,4.44
2024-05-30,2024,5,30,Thursday,22,Lunch,Biryani,4.8,Sunny,30.3,True,False,False,False,True,False,800,518,60.63,199.43,167.52,31.91,16.0,135.33,26989.83,4319.0,8,77,4.75
2024-05-30,2024,5,30,Thursday,22,Dinner,Rice-Curd-Pickle,3.2,Sunny,30.3,True,False,False,False,True,False,800,353,39.91,135.91,109.29,26.61,19.58,86.84,11801.72,2311.14,9,49,3.44
2024-05-31,2024,5,31,Friday,22,Breakfast,Paratha-Curry,3.7,Cloudy,29.2,True,False,False,False,True,False,800,332,36.2,127.82,109.87,17.95,14.05,107.77,13775.06,1934.95,10,46,3.93
2024-05-31,2024,5,31,Friday,22,Lunch,Chole-Bhature,4.5,Cloudy,29.2,True,False,False,False,True,False,800,379,50.72,145.92,123.15,22.77,15.6,111.54,16275.14,2539.59,9,67,4.45
2024-05-31,2024,5,31,Friday,22,Dinner,Noodles,4.2,Cloudy,29.2,True,False,False,False,True,False,800,306,42.51,117.81,95.06,22.75,19.31,93.0,10956.52,2116.18,12,87,4.16
2024-06-01,2024,6,1,Saturday,22,Breakfast,Bread-Omelette,3.9,Cloudy,18.7,False,False,True,False,False,True,800,371,41.58,142.84,114.21,28.63,20.04,97.25,13890.92,2784.02,8,50,3.9
2024-06-01,2024,6,1,Saturday,22,Lunch,Fried Rice,4.2,Cloudy,18.7,False,False,True,False,False,True,800,448,53.3,172.48,139.24,33.24,19.27,134.87,23262.78,4483.37,9,69,4.13
2024-06-01,2024,6,1,Saturday,22,Dinner,Roti-Paneer,4.0,Cloudy,18.7,False,False,True,False,False,True,800,361,45.38,138.99,108.74,30.24,21.76,80.36,11169.34,2430.3,10,73,4.01
2024-06-02,2024,6,2,Sunday,22,Breakfast,Puri-Bhaji,4.3,Rainy,24.8,False,False,True,False,False,True,800,324,44.66,124.74,97.89,26.85,21.52,93.12,11615.47,2499.96,11,80,4.31
2024-06-02,2024,6,2,Sunday,22,Lunch,Rice-Chicken,4.7,Rainy,24.8,False,False,True,False,False,True,800,553,57.97,212.91,172.42,40.49,19.02,81.84,17423.79,3313.62,10,80,4.38
2024-06-02,2024,6,2,Sunday,22,Dinner,Khichdi,3.0,Rainy,24.8,False,False,True,False,False,True,800,300,37.12,115.5,95.53,19.97,17.29,102.71,11863.02,2051.18,11,45,3.28
2024-06-03,2024,6,3,Monday,23,Breakfast,Idli-Sambar,3.9,Rainy,24.3,False,False,False,False,False,True,800,526,62.37,202.51,158.04,44.47,21.96,143.08,28975.03,6362.13,9,81,4.01
2024-06-03,2024,6,3,Monday,23,Lunch,Rice-Dal-Sabzi,3.4,Rainy,24.3,False,False,False,False,False,True,800,570,68.72,219.45,183.25,36.2,16.5,91.87,20159.8,3325.79,10,64,3.55
2024-06-03,2024,6,3,Monday,23,Dinner,Roti-Dal,3.3,Rainy,24.3,False,False,False,False,False,True,800,483,59.4,185.95,146.16,39.8,21.4,91.7,17052.91,3649.42,10,71,3.49
2024-06-04,2024,6,4,Tuesday,23,Breakfast,Poha,3.7,Cloudy,21.6,False,False,False,False,False,True,800,471,56.78,181.34,146.08,35.26,19.44,146.1,26492.24,5151.24,11,83,3.92
2024-06-04,2024,6,4,Tuesday,23,Lunch,Roti-Paneer,4.0,Cloudy,21.6,False,False,False,False,False,True,800,670,72.93,257.95,210.06,47.89,18.56,89.48,23082.47,4285.24,8,70,4.0
2024-06-04,2024,6,4,Tuesday,23,Dinner,Rice-Rajma,3.8,Cloudy,21.6,False,False,False,False,False,True,800,549,62.01,211.36,175.24,36.12,17.09,136.29,28805.95,4922.7,10,73,3.86
2024-06-05,2024,6,5,Wednesday,23,Breakfast,Upma,3.5,Sunny,28.8,False,False,False,False,False,True,800,407,53.2,156.69,133.33,23.37,14.91,148.2,23221.54,3463.16,9,64,3.64
2024-06-05,2024,6,5,Wednesday,23,Lunch,Rice-Sambar,3.6,Sunny,28.8,False,False,False,False,False,True,800,485,65.89,186.73,160.37,26.36,14.12,94.06,17563.28,2479.17,10,56,4.0
2024-06-05,2024,6,5,Wednesday,23,Dinner,Paratha-Paneer,4.1,Sunny,28.8,False,False,False,False,False,True,800,504,63.84,194.04,167.03,27.01,13.92,100.4,19481.88,2712.01,11,81,4.27
2024-06-06,2024,6,6,Thursday,23,Breakfast,Dosa,4.6,Rainy,24.2,False,False,False,False,False,True,800,604,69.52,232.54,185.62,46.92,20.18,135.01,31395.38,6335.3,10,52,4.69
2024-06-06,2024,6,6,Thursday,23,Lunch,Biryani,4.8,Rainy,24.2,False,False,False,False,False,True,800,602,87.18,231.77,183.3,48.47,20.91,149.81,34721.13,7260.5,9,88,4.76
2024-06-06,2024,6,6,Thursday,23,Dinner,Rice-Curd-Pickle,3.2,Rainy,24.2,False,False,False,False,False,True,800,515,57.39,198.28,153.7,44.58,22.48,130.9,25955.18,5835.39,9,73,3.65
2024-06-07,2024,6,7,Friday,23,Breakfast,Paratha-Curry,3.7,Sunny,23.5,False,False,False,False,False,True,800,365,47.32,140.53,109.47,31.05,22.1,139.35,19581.48,4327.22,11,88,3.86
2024-06-07,2024,6,7,Friday,23,Lunch,Chole-Bhature,4.5,Sunny,23.5,False,False,False,False,False,True,800,487,66.3,187.5,155.68,31.82,16.97,96.94,18176.04,3084.41,9,90,4.39
2024-06-07,2024,6,7,Friday,23,Dinner,Noodles,4.2,Sunny,23.5,False,False,False,False,False,True,800,385,55.58,148.23,119.62,28.61,19.3,111.43,16517.4,3187.87,12,75,4.25
2024-06-08,2024,6,8,Saturday,23,Breakfast,Bread-Omelette,3.9,Cloudy,26.5,False,False,True,False,False,True,800,333,41.58,128.21,109.83,18.37,14.33,140.87,18060.8,2588.45,11,79,3.8
2024-06-08,2024,6,8,Saturday,23,Lunch,Fried Rice,4.2,Cloudy,26.5,False,False,True,False,False,True,800,382,53.3,147.07,126.59,20.48,13.92,129.11,18988.85,2643.89,12,83,4.28
2024-06-08,2024,6,8,Saturday,23,Dinner,Roti-Paneer,4.0,Cloudy,26.5,False,False,True,False,False,True,800,325,45.38,125.12,97.65,27.47,21.95,133.83,16745.08,3676.33,10,55,4.14
2024-06-09,2024,6,9,Sunday,23,Breakfast,Puri-Bhaji,4.3,Rainy,23.0,False,False,True,False,False,True,800,404,44.66,155.54,134.1,21.44,13.79,127.42,19819.38,2732.18,11,66,4.49
2024-06-09,2024,6,9,Sunday,23,Lunch,Rice-Chicken,4.7,Rainy,23.0,False,False,True,False,False,True,800,453,57.97,174.41,141.59,32.81,18.81,80.74,14081.17,2649.24,10,59,4.57
2024-06-09,2024,6,9,Sunday,23,Dinner,Khichdi,3.0,Rainy,23.0,False,False,True,False,False,True,800,261,37.12,100.48,82.39,18.1,18.01,120.64,12122.14,2183.31,12,59,3.35
2024-06-10,2024,6,10,Monday,24,Breakfast,Idli-Sambar,3.9,Rainy,23.3,False,False,False,False,False,True,800,487,62.37,187.5,158.05,29.45,15.71,121.2,22724.64,3569.13,12,54,3.94
2024-06-10,2024,6,10,Monday,24,Lunch,Rice-Dal-Sabzi,3.4,Rainy,23.3,False,False,False,False,False,True,800,430,68.72,165.55,128.29,37.26,22.5,87.32,14455.57,3253.08,11,50,3.48
2024-06-10,2024,6,10,Monday,24,Dinner,Roti-Dal,3.3,Rainy,23.3,False,False,False,False,False,True,800,472,59.4,181.72,155.96,25.76,14.18,89.92,16339.76,2316.27,10,66,3.56
2024-06-11,2024,6,11,Tuesday,24,Breakfast,Poha,3.7,Rainy,23.3,False,False,False,False,False,True,800,526,62.46,202.51,165.38,37.13,18.34,113.33,22950.74,4208.49,11,89,3.84
2024-06-11,2024,6,11,Tuesday,24,Lunch,Roti-Paneer,4.0,Rainy,23.3,False,False,False,False,False,True,800,735,80.22,282.98,220.39,62.58,22.12,83.13,23523.09,5202.51,8,46,4.23
2024-06-11,2024,6,11,Tuesday,24,Dinner,Rice-Rajma,3.8,Rainy,23.3,False,False,False,False,False,True,800,594,68.21,228.69,190.19,38.5,16.84,127.4,29135.05,4905.36,9,60,3.94
2024-06-12,2024,6,12,Wednesday,24,Breakfast,Upma,3.5,Cloudy,23.2,False,False,False,False,False,True,800,387,53.2,149.0,119.62,29.38,19.72,109.85,16366.48,3227.19,11,59,3.86
2024-06-12,2024,6,12,Wednesday,24,Lunch,Rice-Sambar,3.6,Cloudy,23.2,False,False,False,False,False,True,800,635,65.89,244.48,202.91,41.57,17.0,93.05,22747.69,3867.6,11,70,3.58
2024-06-12,2024,6,12,Wednesday,24,Dinner,Paratha-Paneer,4.1,Cloudy,23.2,False,False,False,False,False,True,800,512,63.84,197.12,163.32,33.8,17.14,93.81,18492.36,3170.42,12,72,4.09
2024-06-13,2024,6,13,Thursday,24,Breakfast,Dosa,4.6,Cloudy,24.0,False,False,False,False,False,True,800,504,63.2,194.04,153.57,40.47,20.86,132.66,25741.89,5368.86,8,81,4.32
2024-06-13,2024,6,13,Thursday,24,Lunch,Biryani,4.8,Cloudy,24.0,False,False,False,False,False,True,800,644,79.25,247.94,211.24,36.7,14.8,93.09,23080.04,3415.89,10,57,4.62
2024-06-13,2024,6,13,Thursday,24,Dinner,Rice-Curd-Pickle,3.2,Cloudy,24.0,False,False,False,False,False,True,800,412,52.17,158.62,126.35,32.27,20.34,140.38,22267.8,4529.77,12,85,3.43
2024-06-14,2024,6,14,Friday,24,Breakfast,Paratha-Curry,3.7,Rainy,22.3,False,False,False,False,False,True,800,397,52.05,152.84,123.56,29.28,19.16,88.0,13449.79,2576.8,10,74,3.92
2024-06-14,2024,6,14,Friday,24,Lunch,Chole-Bhature,4.5,Rainy,22.3,False,False,False,False,False,True,800,581,72.93,223.69,189.39,34.29,15.33,129.42,28949.13,4437.8,10,84,4.47
2024-06-14,2024,6,14,Friday,24,Dinner,Noodles,4.2,Rainy,22.3,False,False,False,False,False,True,800,467,61.13,179.8,149.92,29.88,16.62,101.92,18325.25,3045.14,9,64,4.04
2024-06-15,2024,6,15,Saturday,24,Breakfast,Bread-Omelette,3.9,Rainy,21.9,False,False,True,False,False,True,800,368,45.74,141.68,111.3,30.38,21.44,107.19,15187.02,3256.43,12,53,4.04
2024-06-15,2024,6,15,Saturday,24,Lunch,Fried Rice,4.2,Rainy,21.9,False,False,True,False,False,True,800,458,58.62,176.33,143.04,33.29,18.88,114.07,20113.42,3797.71,12,89,4.4
2024-06-15,2024,6,15,Saturday,24,Dinner,Roti-Paneer,4.0,Rainy,21.9,False,False,True,False,False,True,800,447,49.91,172.09,147.54,24.55,14.27,92.13,15854.5,2261.87,9,76,3.98
2024-06-16,2024,6,16,Sunday,24,Breakfast,Puri-Bhaji,4.3,Rainy,16.0,False,False,True,False,False,True,800,388,44.66,149.38,126.86,22.52,15.07,123.36,18427.32,2777.52,10,45,4.28
2024-06-16,2024,6,16,Sunday,24,Lunch,Rice-Chicken,4.7,Rainy,16.0,False,False,True,False,False,True,800,509,57.97,195.97,154.9,41.06,20.95,106.88,20943.97,4388.47,12,77,4.63
2024-06-16,2024,6,16,Sunday,24,Dinner,Khichdi,3.0,Rainy,16.0,False,False,True,False,False,True,800,247,37.12,95.09,77.02,18.08,19.01,114.42,10880.85,2068.22,11,76,3.23
2024-06-17,2024,6,17,Monday,25,Breakfast,Idli-Sambar,3.9,Cloudy,23.0,False,False,False,False,False,True,800,439,56.7,169.01,142.83,26.18,15.49,95.44,16130.3,2498.9,8,62,3.88
2024-06-17,2024,6,17,Monday,25,Lunch,Rice-Dal-Sabzi,3.4,Cloudy,23.0,False,False,False,False,False,True,800,442,62.47,170.17,135.96,34.21,20.1,134.65,22913.7,4606.34,12,76,3.68
2024-06-17,2024,6,17,Monday,25,Dinner,Roti-Dal,3.3,Cloudy,23.0,False,False,False,False,False,True,800,405,54.0,155.93,122.09,33.83,21.7,87.99,13720.54,2977.09,12,68,3.6
2024-06-18,2024,6,18,Tuesday,25,Breakfast,Poha,3.7,Cloudy,20.7,False,False,False,False,False,True,800,517,56.78,199.05,167.56,31.49,15.82,110.9,22073.23,3491.57,9,72,3.69
2024-06-18,2024,6,18,Tuesday,25,Lunch,Roti-Paneer,4.0,Cloudy,20.7,False,False,False,False,False,True,800,626,72.93,241.01,204.42,36.59,15.18,132.59,31956.52,4851.38,10,47,4.05
2024-06-18,2024,6,18,Tuesday,25,Dinner,Rice-Rajma,3.8,Cloudy,20.7,False,False,False,False,False,True,800,546,62.01,210.21,169.1,41.11,19.56,137.17,28834.72,5639.61,11,52,4.06
2024-06-19,2024,6,19,Wednesday,25,Breakfast,Upma,3.5,Rainy,26.2,False,False,False,False,False,True,800,425,58.52,163.62,138.5,25.13,15.36,121.15,19823.93,3044.41,10,90,3.77
2024-06-19,2024,6,19,Wednesday,25,Lunch,Rice-Sambar,3.6,Rainy,26.2,False,False,False,False,False,True,800,554,72.48,213.29,173.12,40.17,18.83,123.13,26262.52,4946.51,9,58,3.93
2024-06-19,2024,6,19,Wednesday,25,Dinner,Paratha-Paneer,4.1,Rainy,26.2,False,False,False,False,False,True,800,582,70.22,224.07,184.76,39.31,17.54,117.26,26274.37,4609.78,12,79,4.0
2024-06-20,2024,6,20,Thursday,25,Breakfast,Dosa,4.6,Sunny,20.3,False,False,False,False,False,True,800,533,63.2,205.2,164.03,41.18,20.07,120.09,24643.37,4945.18,12,88,4.64
2024-06-20,2024,6,20,Thursday,25,Lunch,Biryani,4.8,Sunny,20.3,False,False,False,False,False,True,800,621,79.25,239.09,187.69,51.39,21.49,132.51,31680.34,6809.58,11,48,4.86
2024-06-20,2024,6,20,Thursday,25,Dinner,Rice-Curd-Pickle,3.2,Sunny,20.3,False,False,False,False,False,True,800,404,52.17,155.54,132.45,23.09,14.85,88.88,13824.73,2052.28,9,60,3.36
2024-06-21,2024,6,21,Friday,25,Breakfast,Paratha-Curry,3.7,Rainy,26.1,False,False,False,False,False,True,800,430,52.05,165.55,131.65,33.9,20.48,139.05,23019.54,4713.66,11,76,3.7
2024-06-21,2024,6,21,Friday,25,Lunch,Chole-Bhature,4.5,Rainy,26.1,False,False,False,False,False,True,800,566,72.93,217.91,180.91,37.0,16.98,123.95,27009.27,4585.68,11,73,4.23
